#chrom,start,end,Meth Dif_24mo-4mo,class_24mo_v_4mo,Gene name,name,features
chr13,10652507,10652837,-0.293,strongHypo,Chrm3,NM_033269,T:LINE;
chr13,10725288,10725508,-0.253,strongHypo,Chrm3,NM_033269,T:Other;
chr13,12153518,12153824,0.297,strongHyper,Ryr2,NM_023868,T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr13,13612859,13613332,0.197,strongHyper,Nid1,NM_010917,T:LTR;T:SimpleRepeat;
chr13,14353390,14353477,-0.157,strongHypo,Hecw1,NM_001081348,T:ExtGene;T:Gene;T:Intron;T:LTR;
chr13,18642312,18642436,0.286,strongHyper,Vps41,NM_172120,T:LINE;
chr13,18706816,18707009,0.206,strongHyper,Vps41,NM_172120,T:Other;
chr13,19974789,19975241,0.291,strongHyper,Gpr141,NM_181754,T:LTR;
chr13,20155193,20155420,-0.163,strongHypo,Elmo1,NM_080288,T:LINE;
chr13,20200037,20200408,0.211,strongHyper,Elmo1,NM_080288,T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr13,21263150,21263225,0.185,strongHyper,Trim27,NM_009054,T:Other;
chr13,21359995,21360060,-0.206,strongHypo,Gpx5,NM_010343,T:Other;
chr13,21561136,21561219,-0.161,strongHypo,Nkapl,NM_025719,T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;
chr13,21599290,21599357,0.245,strongHyper,Zfp389,NR_026798,T:ExtGene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr13,21905219,21905269,-0.23,strongHypo,Hist1h4m,NM_001195421,T:CGI_shore;T:LTR;
chr13,23409344,23409446,0.18,strongHyper,4933404K08Rik,NR_046038,T:Rleft;
chr13,23590622,23590680,-0.176,strongHypo,Btn2a2,NM_175938,T:Other;
chr13,23820926,23821087,0.178,strongHyper,Hist1h1c,NM_015786,T:Other;
chr13,23822526,23822586,-0.215,strongHypo,Hist1h1c,NM_015786,T:Other;
chr13,23991687,23991853,0.167,strongHyper,Slc17a4,NM_177016,T:ExtGene;T:Gene;T:Intron;
chr13,24472778,24472917,0.204,strongHyper,Cmah,NM_001111110,T:1stIntron;T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr13,24569640,24569884,-0.269,strongHypo,Cmah,NM_007717,T:ExtGene;T:TTSdn1k;T:TTSdn1k_woCGI;T:DNA;T:SINE;
chr13,24612924,24613065,-0.169,strongHypo,Cmah,NM_007717,T:Other;
chr13,25057905,25058036,-0.187,strongHypo,Gpld1,NM_008156,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr13,28508201,28508283,-0.309,strongHypo,2610307P16Rik,NR_045053,T:Other;
chr13,28516712,28516791,-0.317,strongHypo,2610307P16Rik,NR_045053,T:Other;
chr13,28708639,28708841,0.274,strongHyper,2610307P16Rik,NR_045053,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_woCGI;T:SINE;
chr13,29448036,29448197,-0.27,strongHypo,Cdkal1,NM_144536,T:ExtGene;T:Gene;T:Intron;
chr13,29566417,29566562,-0.422,strongHypo,Cdkal1,NM_144536,T:Exon;T:ExtGene;T:Gene;
chr13,30327178,30327267,0.19,strongHyper,Mboat1,NM_153546,T:ExtGene;T:Gene;T:Intron;
chr13,30429121,30429291,-0.181,strongHypo,Agtr1a,NM_177322,T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr13,30452907,30453296,-0.184,strongHypo,Agtr1a,NM_177322,T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr13,30717188,30717396,0.263,strongHyper,4930519D14Rik,NR_045975,T:Other;
chr13,30841530,30841659,-0.189,strongHypo,Irf4,NM_013674,T:CGI_shore;T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr13,31404874,31405132,-0.223,strongHypo,4930401O12Rik,NR_045957,T:Other;
chr13,31448641,31448691,0.28,strongHyper,4930401O12Rik,NR_045957,T:Other;
chr13,31722009,31722180,0.201,strongHyper,Foxf2,NM_010225,T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr13,32325942,32326223,-0.286,strongHypo,Gmds,NM_146041,T:Exon;T:ExtGene;T:Gene;T:Intron;
chr13,32920985,32921099,-0.207,strongHypo,Wrnip1,NM_030215,T:Other;
chr13,34838983,34839084,0.201,strongHyper,Fam50b,NM_138746,T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:Exon;T:ExtGene;T:Gene;T:TTSup1k;
chr13,35008597,35008659,0.16,strongHyper,1700026J04Rik,NM_027967,T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:SimpleRepeat;
chr13,35481811,35481955,-0.217,strongHypo,1700011B04Rik,NR_045616,T:Other;
chr13,35487184,35487871,-0.151,strongHypo,1700011B04Rik,NR_045616,T:Other;
chr13,35889745,35889989,0.16,strongHyper,Cdyl,NM_001123386,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr13,36387889,36387993,-0.335,strongHypo,Fars2,NM_001039189,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:DNA;
chr13,36405933,36406415,-0.193,strongHypo,Fars2,NM_001039189,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr13,37562465,37562582,-0.183,strongHypo,Ly86,NM_010745,T:Other;
chr13,37596255,37596478,0.237,strongHyper,Ly86,NM_010745,T:Other;
chr13,37598048,37598343,-0.156,strongHypo,Ly86,NM_010745,T:Other;
chr13,37758925,37759103,-0.167,strongHypo,Rreb1,NM_026830,T:LowComplexity;
chr13,37806971,37807246,0.152,strongHyper,Rreb1,NM_026830,T:Other;
chr13,37853391,37853531,-0.166,strongHypo,Rreb1,NM_026830,T:Other;
chr13,37962159,37962323,0.173,strongHyper,Rreb1,NM_001039188,T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:SINE;
chr13,38244222,38244283,0.16,strongHyper,Dsp,NM_023842,T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr13,38542808,38542905,0.229,strongHyper,Bmp6,NM_007556,T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr13,40557654,40557757,-0.181,strongHypo,Ofcc1,NM_172143,T:Other;
chr13,40577427,40577704,0.163,strongHyper,Ofcc1,NM_172143,T:SimpleRepeat;T:SINE;
chr13,40936646,40936745,-0.197,strongHypo,Gcnt2,NM_023887,T:Other;
chr13,41018485,41018767,0.327,strongHyper,Gcnt2,NM_133219,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LTR;
chr13,41456417,41456660,-0.189,strongHypo,Nedd9,NM_001111324,T:CGI_shore;T:ExtGene;T:Gene;T:Intron;
chr13,41880142,41880480,0.247,strongHyper,9530008L14Rik,NM_175417,T:ExtGene;T:Gene;T:Intron;
chr13,42005974,42006141,-0.189,strongHypo,Gm10790,NR_033545,T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:LINE;
chr13,42146457,42146529,-0.241,strongHypo,Hivep1,NM_007772,T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;
chr13,42405280,42405368,-0.19,strongHypo,Edn1,NM_010104,T:Other;
chr13,42661106,42661233,0.195,strongHyper,Phactr1,NM_198419,T:Other;
chr13,42853141,42853248,0.196,strongHyper,Phactr1,NM_001005740,T:ExtGene;T:Gene;T:Intron;
chr13,42949668,42949794,0.213,strongHyper,Phactr1,NM_001005740,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr13,42962770,42963773,-0.223,strongHypo,Phactr1,NM_001005740,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LINE;T:LowComplexity;
chr13,43190120,43190293,0.183,strongHyper,Phactr1,NM_001005740,T:Exon;T:ExtGene;T:Gene;
chr13,43346111,43346222,0.323,strongHyper,Gfod1,NM_001033399,T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr13,43367496,43368238,-0.2,strongHypo,Gfod1,NM_001033399,T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:LINE;T:LTR;
chr13,43769878,43770046,0.168,strongHyper,Rnf182,NM_183204,T:Other;
chr13,43860619,43861022,0.211,strongHyper,Cd83,NM_009856,T:Other;
chr13,43928033,43928346,-0.3,strongHypo,Cd83,NM_009856,T:Other;
chr13,43940735,43941093,-0.197,strongHypo,Cd83,NM_009856,T:Other;
chr13,44648527,44648723,-0.188,strongHypo,1700029N11Rik,NR_045489,T:LTR;
chr13,44706540,44706853,-0.311,strongHypo,Jarid2,NM_001205044,T:Other;
chr13,44964977,44965384,-0.22,strongHypo,Jarid2,NM_001205043,T:ExtGene;T:Gene;T:Intron;T:Rleft;
chr13,45033162,45033707,0.289,strongHyper,Dtnbp1,NM_025772,T:ExtGene;T:Gene;T:Intron;T:LowComplexity;T:SINE;
chr13,45060428,45060603,-0.27,strongHypo,Dtnbp1,NM_025772,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr13,45174111,45174248,0.177,strongHyper,Dtnbp1,NM_025772,T:CGI;T:CGI_woGeneExt2k;
chr13,45506163,45506220,-0.192,strongHypo,Mylip,NM_153789,T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSdn1k;T:TTSdn1k_woCGI;
chr13,45612570,45612770,-0.241,strongHypo,Gmpr,NM_025508,T:ExtGene;T:Gene;T:Intron;T:LINE;
chr13,45634640,45634727,-0.15,strongHypo,Gmpr,NM_025508,T:ExtGene;T:Gene;T:Intron;
chr13,45820082,45820221,0.306,strongHyper,Atxn1,NM_001199304,T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr13,46031837,46031898,-0.241,strongHypo,Atxn1,NM_001199304,T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr13,46104499,46104703,0.169,strongHyper,Atxn1,NM_001199304,T:Other;
chr13,46114347,46114587,-0.326,strongHypo,Atxn1,NM_001199304,T:SINE;
chr13,46138909,46138969,-0.191,strongHypo,Atxn1,NM_001199304,T:Other;
chr13,46368660,46368731,0.246,strongHyper,Gm1574,NM_001005422,T:ExtGene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr13,46688548,46688839,-0.209,strongHypo,Cap2,NM_026056,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr13,47321441,47321561,0.16,strongHyper,Rnf144b,NM_001170643,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LTR;
chr13,47340408,47340501,-0.176,strongHypo,Rnf144b,NM_001170643,T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;
chr13,47615167,47615302,-0.302,strongHypo,Rnf144b,NM_001170643,T:Other;
chr13,47732083,47732356,0.159,strongHyper,G630093K05Rik,NR_045156,T:Other;
chr13,47770683,47770791,0.208,strongHyper,G630093K05Rik,NR_045156,T:Other;
chr13,47802977,47803645,-0.289,strongHypo,G630093K05Rik,NR_045156,T:Other;
chr13,48123286,48123382,-0.182,strongHypo,4931429P17Rik,NR_038004,T:Other;
chr13,48355774,48355847,0.25,strongHyper,Id4,NM_031166,T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;
chr13,48412188,48413005,-0.166,strongHypo,A330048O09Rik,NR_045162,T:SimpleRepeat;
chr13,48500097,48500579,0.195,strongHyper,Zfp169,NM_001164575,T:LowComplexity;
chr13,48539466,48539523,-0.171,strongHypo,Zfp169,NM_001164575,T:Other;
chr13,48812456,48812520,0.177,strongHyper,Barx1,NM_007526,T:Other;
chr13,48825804,48826161,0.208,strongHyper,Barx1,NM_007526,T:CGI_shore;T:SINE;
chr13,49190229,49190321,0.159,strongHyper,Wnk2,NM_029361,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr13,49293276,49293608,0.189,strongHyper,Ninj1,NM_013610,T:Other;
chr13,49296348,49296399,0.293,strongHyper,1110007C09Rik,NM_026738,T:Other;
chr13,49320291,49320802,-0.193,strongHypo,Susd3,NM_028340,T:LTR;
chr13,49348406,49348506,0.25,strongHyper,Susd3,NM_028340,T:LTR;
chr13,49415158,49415376,-0.24,strongHypo,Fgd3,NM_015759,T:Other;
chr13,51265565,51265753,-0.175,strongHypo,Nxnl2,NM_029173,T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_woCGI;T:DNA;T:SINE;
chr13,51460665,51460849,0.184,strongHyper,S1pr3,NM_010101,T:SINE;
chr13,51501852,51502068,0.182,strongHyper,S1pr3,NM_010101,T:CGI_shore;T:LTR;
chr13,51564013,51564161,-0.208,strongHypo,Shc3,NM_009167,T:ExtGene;T:Gene;T:Intron;T:LTR;
chr13,51575971,51576175,-0.154,strongHypo,Shc3,NM_009167,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr13,51780977,51781047,0.257,strongHyper,Secisbp2,NM_029279,T:Other;
chr13,51998193,51998382,-0.167,strongHypo,Gadd45g,NM_011817,T:Other;
chr13,52064251,52064361,0.24,strongHyper,Gadd45g,NM_011817,T:Other;
chr13,52151883,52151969,0.217,strongHyper,4921525O09Rik,NR_045061,T:Other;
chr13,52248708,52248831,-0.212,strongHypo,4921525O09Rik,NR_045061,T:Other;
chr13,52331146,52331385,-0.244,strongHypo,4921525O09Rik,NR_045061,T:LTR;
chr13,52419178,52419837,0.156,strongHyper,Diras2,NM_001024474,T:LTR;
chr13,52602952,52603049,0.197,strongHyper,Diras2,NM_001024474,T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;
chr13,52661682,52661802,0.283,strongHyper,Gm2848,NR_046069,T:Other;
chr13,52917029,52917216,-0.181,strongHypo,Auh,NM_016709,T:Other;
chr13,53197793,53197948,-0.199,strongHypo,Ror2,NM_013846,T:Other;
chr13,53201934,53202416,0.192,strongHyper,Ror2,NM_013846,T:Other;
chr13,53216305,53216447,0.192,strongHyper,Ror2,NM_013846,T:ExtGene;T:Gene;T:Intron;
chr13,53274020,53274167,-0.168,strongHypo,Ror2,NM_013846,T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr13,53331805,53331868,0.303,strongHyper,Ror2,NM_013846,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr13,53339820,53339911,-0.292,strongHypo,Ror2,NM_013846,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr13,53356827,53357061,-0.178,strongHypo,Ror2,NM_013846,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr13,53388700,53388909,-0.165,strongHypo,Ror2,NM_013846,T:Other;
chr13,53488506,53488980,-0.152,strongHypo,Gm2762,NR_037991,T:ExtGene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;T:LTR;
chr13,53503412,53503520,0.154,strongHyper,Gm2762,NR_037991,T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:LTR;
chr13,53744188,53744289,0.264,strongHyper,Msx2,NM_013601,T:Other;
chr13,53765873,53766063,0.22,strongHyper,Msx2,NM_013601,T:Other;
chr13,53849829,53849996,-0.176,strongHypo,Msx2,NM_013601,T:Other;
chr13,54007996,54008179,0.151,strongHyper,Drd1a,NM_010076,T:Other;
chr13,54397460,54397631,-0.326,strongHypo,Cplx2,NM_009946,T:CGI_shore;
chr13,54404812,54404942,-0.171,strongHypo,Cplx2,NM_009946,T:Other;
chr13,54867723,54867787,-0.204,strongHypo,Sncb,NM_033610,T:CGI;T:CGI_shore;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:1stExon;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr13,55035449,55035599,0.169,strongHyper,Unc5a,NM_153131,T:SINE;
chr13,55096601,55096674,-0.168,strongHypo,Unc5a,NM_153131,T:CGI_shore;T:ExtGene;T:Gene;T:Intron;
chr13,55124006,55124168,-0.212,strongHypo,Hk3,NM_001033245,T:Other;
chr13,55474594,55474702,0.306,strongHyper,Rgs14,NM_016758,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr13,55509981,55510146,0.162,strongHyper,Slc34a1,NM_011392,T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr13,56089192,56089323,0.256,strongHyper,H2afy,NM_001159513,T:SINE;
chr13,56190022,56190072,0.221,strongHyper,H2afy,NM_001159513,T:ExtGene;T:Gene;T:Intron;
chr13,56256414,56256634,-0.218,strongHypo,Tifab,NM_001168615,T:Other;
chr13,56277266,56277541,0.154,strongHyper,Tifab,NM_001168615,T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;
chr13,56284677,56284921,0.162,strongHyper,Tifab,NM_001168615,T:LTR;
chr13,56631142,56631345,0.18,strongHyper,Fbxl21,NM_178674,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:DNA;T:LINE;
chr13,56707030,56707093,0.265,strongHyper,Tgfbi,NM_009369,T:Other;
chr13,57772554,57772614,-0.212,strongHypo,Spock1,NM_001166463,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr13,58046830,58047021,-0.225,strongHypo,Spock1,NM_001166463,T:Other;
chr13,58097264,58097548,-0.152,strongHypo,Klhl3,NM_001195075,T:Other;
chr13,58121867,58122109,0.168,strongHyper,Klhl3,NM_001195075,T:ExtGene;T:Gene;T:Intron;T:DNA;
chr13,58213482,58213642,-0.205,strongHypo,Klhl3,NM_001195075,T:Other;
chr13,58375799,58375850,0.238,strongHyper,Gkap1,NM_019832,T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;T:LowComplexity;
chr13,58590275,58590358,0.276,strongHyper,Slc28a3,NM_022317,T:LTR;
chr13,58716105,58716196,-0.177,strongHypo,Slc28a3,NM_022317,T:Other;
chr13,58999005,58999269,0.226,strongHyper,Ntrk2,NM_008745,T:ExtGene;T:Gene;T:Intron;
chr13,59166151,59166603,0.189,strongHyper,Ntrk2,NM_001025074,T:ExtGene;T:Gene;T:Intron;T:LTR;
chr13,59387182,59387256,0.168,strongHyper,Ntrk2,NM_001025074,T:Other;
chr13,59476522,59476926,-0.264,strongHypo,Agtpbp1,NM_023328,T:Other;
chr13,59704611,59704745,-0.493,strongHypo,Naa35,NM_030153,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr13,59715303,59715426,-0.412,strongHypo,Naa35,NM_030153,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr13,59867246,59867413,-0.271,strongHypo,Isca1,NM_026921,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr13,59868563,59868760,-0.325,strongHypo,Isca1,NM_026921,T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr13,59921838,59922079,-0.235,strongHypo,Zcchc6,NM_153538,T:CGI_shore;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr13,59969006,59969097,-0.269,strongHypo,Zcchc6,NM_153538,T:Other;
chr13,60593536,60593717,0.199,strongHyper,Dapk1,NM_029653,T:SINE;
chr13,60844372,60844557,-0.213,strongHypo,Dapk1,NM_134062,T:ExtGene;T:Gene;T:Intron;
chr13,61711472,61711691,0.15,strongHyper,Cts3,NM_026906,T:LTR;
chr13,61712566,61712822,0.229,strongHyper,Cts3,NM_026906,T:LINE;
chr13,61779347,61779694,-0.178,strongHypo,BC052688,NR_028430,T:LTR;
chr13,63318711,63319010,-0.298,strongHypo,2010111I01Rik,NM_028079,T:ExtGene;T:Gene;T:Intron;
chr13,63350907,63351251,-0.205,strongHypo,2010111I01Rik,NM_028079,T:ExtGene;T:Gene;T:Intron;T:LINE;
chr13,63419017,63419303,-0.298,strongHypo,Fancc,NM_007985,T:ExtGene;T:Gene;T:Intron;
chr13,64030628,64031417,-0.166,strongHypo,0610007P08Rik,NM_001013608,T:LTR;T:SimpleRepeat;T:SINE;
chr13,64136420,64136537,0.319,strongHyper,Hsd17b3,NM_008291,T:Other;
chr13,64369882,64369969,-0.263,strongHypo,Cdc14b,NM_172587,T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:TTSdn1k;T:TTSdn1k_woCGI;
chr13,65360678,65360807,-0.166,strongHypo,Zfp369,NM_178364,T:CGI;T:CGI_shore;T:CGI_woGeneExt2k;
chr13,65379232,65379301,-0.303,strongHypo,Zfp369,NM_178364,T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;T:LTR;
chr13,65968229,65968304,0.301,strongHyper,Gm10324,NM_001177832,T:Other;
chr13,65991542,65991627,0.183,strongHyper,Gm10324,NM_001177832,T:CGI;T:CGI_woGeneExt2k;
chr13,66349059,66349112,0.16,strongHyper,Gm10324,NM_001177832,T:CGI;T:CGI_woGeneExt2k;
chr13,66742861,66742913,0.168,strongHyper,2410141K09Rik,NM_183119,T:Other;
chr13,68339541,68339724,0.173,strongHyper,Mtrr,NM_172480,T:LTR;
chr13,69694029,69694142,0.176,strongHyper,Srd5a1,NM_175283,T:LTR;
chr13,69733476,69735012,-0.193,strongHypo,Srd5a1,NM_175283,T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr13,69743017,69743074,-0.368,strongHypo,Srd5a1,NM_175283,T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:LTR;
chr13,69813157,69813301,-0.196,strongHypo,Ube2ql1,NM_001145162,T:Other;
chr13,69927749,69927802,0.269,strongHyper,Med10,NM_138596,T:Other;
chr13,69973222,69973653,0.17,strongHyper,Med10,NM_138596,T:Other;
chr13,70370974,70371034,-0.339,strongHypo,4930520P13Rik,NR_036596,T:ExtGene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;T:LTR;
chr13,70967317,70967542,0.183,strongHyper,Adamts16,NM_172053,T:ExtGene;T:Gene;T:Intron;
chr13,71189404,71189478,0.34,strongHyper,8030423J24Rik,NM_029873,T:DNA;
chr13,72635161,72635224,0.162,strongHyper,Gm20554,NR_030701,T:Other;
chr13,72686025,72686117,0.309,strongHyper,Gm20554,NR_030701,T:Other;
chr13,72760275,72761074,0.17,strongHyper,Gm20554,NR_030701,T:CGI_shore;T:1stExon;T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_wiCGI;T:TTSdn1k;T:TTSdn1k_woCGI;T:TTSup1k;
chr13,72763389,72763837,0.159,strongHyper,Gm20554,NR_030701,T:CGI_shore;T:1stExon;T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_wiCGI;T:SimpleRepeat;
chr13,73035303,73035397,0.154,strongHyper,D730050B12Rik,NR_046196,T:Other;
chr13,73563185,73563271,-0.342,strongHypo,Lpcat1,NM_145376,T:Other;
chr13,73941142,73941756,0.21,strongHyper,Slc12a7,NM_011390,T:ExtGene;T:Gene;T:Intron;
chr13,75875625,75875753,-0.186,strongHypo,Ell2,NM_138953,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr13,76014122,76014302,0.178,strongHyper,Rhobtb3,NM_028493,T:ExtGene;T:Gene;T:Intron;T:LTR;
chr13,77343417,77343502,-0.229,strongHypo,2210408I21Rik,NM_001145676,T:ExtGene;T:Gene;T:Intron;
chr13,78622444,78622813,-0.165,strongHypo,A830082K12Rik,NR_045195,T:Other;
chr13,78645790,78645931,0.202,strongHyper,A830082K12Rik,NR_045195,T:LTR;
chr13,83480828,83480888,-0.351,strongHypo,Mef2c,NM_001170537,T:Other;
chr13,83620455,83621132,-0.222,strongHypo,Mef2c,NM_001170537,T:Other;
chr13,83623042,83623910,-0.229,strongHypo,Mef2c,NM_001170537,T:Other;
chr13,83714728,83714826,-0.257,strongHypo,Mef2c,NM_001170537,T:Center30ct;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;
chr13,85393579,85393924,-0.183,strongHypo,Rasa1,NM_145452,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LTR;
chr13,85597232,85597396,-0.179,strongHypo,Rasa1,NM_145452,T:LTR;
chr13,85864053,85864304,-0.21,strongHypo,Cox7c,NM_007749,T:LTR;
chr13,91507532,91507928,-0.22,strongHypo,A830009L08Rik,NR_045161,T:ExtGene;T:TTSdn1k;T:TTSdn1k_woCGI;
chr13,91572501,91572643,-0.153,strongHypo,Ssbp2,NM_024186,T:Other;
chr13,91947987,91948143,0.21,strongHyper,Zcchc9,NM_145453,T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;
chr13,92014179,92014436,0.182,strongHyper,Ckmt2,NM_198415,T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr13,93863574,93863733,0.253,strongHyper,Cmya5,NM_023821,T:Center30ct;T:Exon;T:ExtGene;T:Gene;
chr13,94069255,94069341,-0.162,strongHypo,Homer1,NM_011982,T:Other;
chr13,94383234,94383422,-0.156,strongHypo,Bhmt,NM_016668,T:Other;
chr13,94668655,94668750,0.183,strongHyper,Arsb,NM_009712,T:ExtGene;T:Gene;T:Intron;
chr13,94791489,94791834,-0.28,strongHypo,Lhfpl2,NM_172589,T:Other;
chr13,95236988,95237214,-0.261,strongHypo,Ap3b1,NM_009680,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr13,95396518,95396633,0.163,strongHyper,Ap3b1,NM_009680,T:Other;
chr13,95435513,95435594,0.197,strongHyper,Ap3b1,NM_009680,T:Other;
chr13,95450829,95450932,0.237,strongHyper,Tbca,NM_009321,T:Other;
chr13,95476682,95477080,0.166,strongHyper,Tbca,NM_009321,T:Other;
chr13,95861679,95862003,0.157,strongHyper,Pde8b,NM_001170669,T:ExtGene;T:Gene;T:Intron;
chr13,96301137,96301193,0.206,strongHyper,F2rl1,NM_007974,T:Other;
chr13,96327452,96327597,0.163,strongHyper,F2rl1,NM_007974,T:Other;
chr13,96337005,96337411,-0.174,strongHypo,F2r,NM_010169,T:LTR;
chr13,96386154,96386581,-0.241,strongHypo,F2r,NM_010169,T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr13,97204203,97204325,0.268,strongHyper,Ankdd1b,NM_001042714,T:ExtGene;T:Gene;T:Intron;
chr13,97473440,97473603,0.257,strongHyper,Hmgcr,NM_008255,T:Other;
chr13,97565263,97565468,-0.28,strongHypo,Hmgcr,NM_008255,T:Other;
chr13,97822601,97822673,-0.165,strongHypo,Fam169a,NM_001146045,T:Other;
chr13,97824037,97824181,-0.168,strongHypo,Fam169a,NM_001146045,T:Other;
chr13,97986577,97986659,0.174,strongHyper,Hexb,NM_010422,T:Other;
chr13,98209125,98209196,-0.218,strongHypo,Gm5086,NR_046157,T:LINE;
chr13,98293964,98294083,0.207,strongHyper,Gm5086,NR_046157,T:Other;
chr13,98316086,98316213,0.228,strongHyper,Gm5086,NR_046157,T:Other;
chr13,98336064,98336186,0.172,strongHyper,Gm5086,NR_046157,T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
