#chrom	start	end	Meth Dif_24mo-4mo	class_24mo_v_4mo	Gene name	name	features
chr16	40764913	40765340	-0.297	strongHypo	Lsamp	NM_175548	T:Other;
chr16	97973545	97973754	-0.296	strongHypo	Ripk4	NM_023663	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr16	32682626	32682866	-0.291	strongHypo	Tnk2	NM_001110147	T:Exon;T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;
chr16	93957593	93957651	-0.287	strongHypo	Cldn14	NM_019500	T:1stIntron;T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr16	44629987	44630330	-0.286	strongHypo	Boc	NM_172506	T:Other;
chr16	38622928	38623368	-0.283	strongHypo	Arhgap31	NM_020260	T:ExtGene;T:Gene;T:Intron;T:DNA;T:LowComplexity;T:SimpleRepeat;
chr16	93178048	93178133	-0.283	strongHypo	1810053B23Rik	NR_040488	T:Other;
chr16	33755719	33755985	-0.282	strongHypo	Heg1	NM_175256	T:ExtGene;T:Gene;T:Intron;
chr16	73754483	73754820	-0.282	strongHypo	Robo2	NM_175549	T:Other;
chr16	87285544	87285598	-0.282	strongHypo	N6amt1	NM_001159331	T:SINE;
chr16	73351898	73351957	-0.281	strongHypo	Robo1	NM_019413	T:Other;
chr16	92782832	92782942	-0.275	strongHypo	Runx1	NM_001111021	T:ExtGene;T:Gene;T:Intron;
chr16	23981180	23981243	-0.273	strongHypo	Bcl6	NM_009744	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr16	26003449	26003685	-0.272	strongHypo	Leprel1	NM_173379	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr16	55261128	55261531	-0.264	strongHypo	Zpld1	NM_178720	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr16	98000184	98000236	-0.264	strongHypo	Prdm15	NM_144789	T:Other;
chr16	31153696	31153897	-0.263	strongHypo	Acap2	NM_030138	T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr16	91743390	91743508	-0.263	strongHypo	Itsn1	NM_001110276	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr16	43516089	43516654	-0.262	strongHypo	Zbtb20	NM_019778	T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr16	57391236	57391769	-0.261	strongHypo	Filip1l	NM_001040397	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Rleft;
chr16	91822841	91823018	-0.257	strongHypo	Itsn1	NM_001110276	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr16	18533297	18533357	-0.256	strongHypo	Gnb1l	NM_023120	T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:Rleft;
chr16	26686344	26686473	-0.256	strongHypo	Il1rap	NM_134103	T:ExtGene;T:Gene;T:Intron;
chr16	57853910	57854110	-0.252	strongHypo	Col8a1	NM_007739	T:Other;
chr16	28614875	28614947	-0.251	strongHypo	Fgf12	NM_010199	T:ExtGene;T:Gene;T:Intron;T:LTR;T:SINE;
chr16	6283788	6283849	-0.249	strongHypo	Rbfox1	NM_021477	T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr16	4719364	4719425	-0.248	strongHypo	Nmral1	NM_026393	T:ExtGene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr16	29881641	29881742	-0.244	strongHypo	Gm1968	NR_037689	T:DNA;
chr16	32661277	32661680	-0.241	strongHypo	Tnk2	NM_001110147	T:1stIntron;T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr16	57441324	57441380	-0.24	strongHypo	Filip1l	NM_001040397	T:1stIntron;T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr16	7928195	7928410	-0.239	strongHypo	Cldn26	NM_029070	T:Other;
chr16	58422304	58422382	-0.239	strongHypo	Dcbld2	NM_028523	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr16	29980312	29980444	-0.237	strongHypo	Gm1968	NR_037689	T:Other;
chr16	35872360	35872436	-0.236	strongHypo	Parp14	NM_001039530	T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;
chr16	58686365	58686557	-0.235	strongHypo	Cpox	NM_007757	T:Other;
chr16	92622237	92622362	-0.235	strongHypo	Runx1	NM_001111023	T:ExtGene;T:Gene;T:Intron;
chr16	30884405	30884538	-0.233	strongHypo	AI480653	NM_198626	T:Other;
chr16	43545416	43545822	-0.232	strongHypo	Zbtb20	NM_019778	T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr16	44538483	44538640	-0.232	strongHypo	Boc	NM_172506	T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr16	92762627	92762710	-0.229	strongHypo	Runx1	NM_001111021	T:ExtGene;T:Gene;T:Intron;
chr16	48433149	48434220	-0.228	strongHypo	Morc1	NM_010816	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:LINE;T:SINE;
chr16	30934615	30934679	-0.227	strongHypo	AI480653	NM_198626	T:Other;
chr16	43081325	43081455	-0.226	strongHypo	BC002163	NR_002445	T:Other;
chr16	96124703	96124818	-0.226	strongHypo	1600002D24Rik	NR_040484	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_woCGI;
chr16	45832811	45833112	-0.224	strongHypo	Phldb2	NM_001252442	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr16	23842921	23843265	-0.223	strongHypo	Sst	NM_009215	T:Other;
chr16	29983550	29983622	-0.222	strongHypo	Gm1968	NR_037689	T:Other;
chr16	32821474	32821558	-0.219	strongHypo	1700021K19Rik	NM_001200038	T:ExtGene;T:TTSdn1k;T:TTSdn1k_woCGI;
chr16	6790963	6791431	-0.217	strongHypo	Rbfox1	NM_021477	T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:SimpleRepeat;
chr16	11809854	11809931	-0.217	strongHypo	Cpped1	NM_146067	T:ExtGene;T:Gene;T:Intron;
chr16	23780440	23781085	-0.217	strongHypo	Sst	NM_009215	T:Other;
chr16	43974007	43974163	-0.216	strongHypo	Zdhhc23	NM_001007460	T:Center30ct;T:Exon;T:ExtGene;T:Gene;
chr16	44497507	44497664	-0.215	strongHypo	Boc	NM_172506	T:ExtGene;T:Gene;T:Intron;T:LTR;
chr16	7628769	7628958	-0.213	strongHypo	Rbfox1	NM_183188	T:Other;
chr16	77568726	77569451	-0.213	strongHypo	2810055G20Rik	NR_015543	T:Other;
chr16	23801355	23801896	-0.211	strongHypo	Sst	NM_009215	T:Other;
chr16	94028212	94028269	-0.211	strongHypo	Cldn14	NM_019500	T:Other;
chr16	95574034	95574202	-0.209	strongHypo	Erg	NM_133659	T:Other;
chr16	30282790	30283117	-0.208	strongHypo	Lrrc15	NM_028973	T:CGI_shore;T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr16	50382011	50382077	-0.208	strongHypo	Bbx	NM_027444	T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr16	41929302	41929837	-0.207	strongHypo	Lsamp	NM_175548	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LowComplexity;
chr16	89994885	89995080	-0.207	strongHypo	Tiam1	NM_001145886	T:Other;
chr16	21946790	21946882	-0.204	strongHypo	Tmem41a	NM_025693	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TpUTR;T:TpUTR_wiCGI;T:TSSdn1k;
chr16	89909683	89910181	-0.204	strongHypo	Tiam1	NM_009384	T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr16	76349212	76349419	-0.203	strongHypo	Nrip1	NM_173440	T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr16	23218715	23218777	-0.202	strongHypo	St6gal1	NM_145933	T:Other;
chr16	34093642	34093717	-0.2	strongHypo	Kalrn	NM_177357	T:ExtGene;T:Gene;T:Intron;
chr16	23838806	23839136	-0.198	strongHypo	Sst	NM_009215	T:Other;
chr16	31598631	31599429	-0.198	strongHypo	Dlg1	NM_001252435	T:Other;
chr16	45690443	45690570	-0.198	strongHypo	Tmprss7	NM_172455	T:ExtGene;T:Gene;T:Intron;
chr16	24235197	24235295	-0.197	strongHypo	1110054M08Rik	NR_037954	T:Other;
chr16	34606272	34606669	-0.193	strongHypo	Ropn1	NM_030744	T:Other;
chr16	93808588	93808743	-0.191	strongHypo	Dopey2	NM_027293	T:ExtGene;T:Gene;T:Intron;T:LINE;
chr16	91695796	91695919	-0.19	strongHypo	Cryzl1	NM_026994	T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr16	28238584	28238759	-0.189	strongHypo	Fgf12	NM_183064	T:ExtGene;T:Gene;T:Intron;T:LINE;
chr16	44671410	44671627	-0.188	strongHypo	BC027231	NM_145972	T:Other;
chr16	34050018	34050734	-0.185	strongHypo	Kalrn	NM_177357	T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr16	94590033	94590411	-0.183	strongHypo	Pigp	NM_001159619	T:CGI_shore;T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LINE;T:SINE;
chr16	21695712	21696022	-0.182	strongHypo	2510009E07Rik	NM_001001881	T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;
chr16	30928463	30928590	-0.181	strongHypo	AI480653	NM_198626	T:Other;
chr16	96036278	96036595	-0.18	strongHypo	1600002D24Rik	NR_040485	T:Other;
chr16	56478848	56479168	-0.178	strongHypo	Abi3bp	NM_001014399	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;T:SimpleRepeat;
chr16	89901071	89901244	-0.178	strongHypo	Tiam1	NM_009384	T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr16	26597254	26597617	-0.174	strongHypo	Il1rap	NM_134103	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr16	35660382	35660467	-0.174	strongHypo	Sema5b	NM_013661	T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:Exon;T:ExtGene;T:Gene;
chr16	84591436	84591734	-0.174	strongHypo	4930529L06Rik	NR_040537	T:Other;
chr16	84775761	84775845	-0.169	strongHypo	Jam2	NM_023844	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr16	43464629	43465205	-0.168	strongHypo	Zbtb20	NM_019778	T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr16	31056707	31057124	-0.167	strongHypo	AI480653	NM_198626	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr16	91600107	91600644	-0.167	strongHypo	Tmem50b	NM_030018	T:CGI_shore;T:LTR;T:SimpleRepeat;
chr16	55731200	55731347	-0.166	strongHypo	Nfkbiz	NM_001159394	T:Other;
chr16	81201651	81201913	-0.166	strongHypo	Ncam2	NM_010954	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr16	87050082	87050245	-0.166	strongHypo	N6amt1	NM_001159331	T:Other;
chr16	89568052	89568484	-0.162	strongHypo	Krtap11-1	NM_001113406	T:Other;
chr16	96989730	96990410	-0.161	strongHypo	Dscam	NM_031174	T:ExtGene;T:Gene;T:Intron;T:LINE;
chr16	27389212	27389274	-0.16	strongHypo	Ccdc50	NM_001025615	T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:1stExon;T:1stIntron;T:Exon;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;T:LowComplexity;
chr16	44136690	44136887	-0.158	strongHypo	Atp6v1a	NM_007508	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:SINE;
chr16	55819567	55819702	-0.157	strongHypo	Nfkbiz	NM_001159394	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr16	93125003	93125718	-0.157	strongHypo	1810053B23Rik	NR_040488	T:SimpleRepeat;
chr16	91442222	91442457	-0.155	strongHypo	Il10rb	NM_008349	T:SINE;
chr16	15948418	15948703	-0.154	strongHypo	2310008H04Rik	NM_146068	T:ExtGene;T:Gene;T:Intron;
chr16	23325719	23325979	-0.154	strongHypo	St6gal1	NM_001252506	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr16	35318340	35318731	-0.154	strongHypo	Sec22a	NM_133704	T:ExtGene;T:Gene;T:Intron;T:LINE;
chr16	76432653	76433636	-0.153	strongHypo	Nrip1	NM_173440	T:LINE;
chr16	93292322	93292582	-0.153	strongHypo	1810053B23Rik	NR_040488	T:Other;
chr17	11651646	11651858	-0.544	strongHypo	Park2	NM_016694	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr17	65065780	65066150	-0.487	strongHypo	Man2a1	NM_008549	T:ExtGene;T:Gene;T:Intron;
chr17	66492757	66492828	-0.457	strongHypo	Ddx11	NM_001003919	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr17	39983361	39985074	-0.418	strongHypo	Rn45s	NR_046233	T:CGI_shore;T:1stExon;T:Center30ct;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:TTSup1k;T:Rleft;
chr17	79428376	79428694	-0.398	strongHypo	Prkd3	NM_001171004	T:LTR;T:SimpleRepeat;
chr17	74202393	74202772	-0.384	strongHypo	Ehd3	NM_020578	T:Other;
chr17	87578620	87578751	-0.382	strongHypo	C330024C12Rik	NR_046016	T:Other;
chr17	4865399	4866037	-0.38	strongHypo	Arid1b	NM_001085355	T:Other;
chr17	71313069	71313196	-0.365	strongHypo	Myl12b	NM_023402	T:Rleft;
chr17	75129918	75129986	-0.348	strongHypo	Ttc27	NM_152817	T:ExtGene;T:Gene;T:Intron;
chr17	15945993	15946087	-0.343	strongHypo	Rgmb	NM_178615	T:ExtGene;T:Gene;T:Intron;
chr17	75266291	75266409	-0.333	strongHypo	Ttc27	NM_152817	T:Other;
chr17	87902070	87902159	-0.329	strongHypo	Calm2	NM_007589	T:Other;
chr17	28106470	28106532	-0.328	strongHypo	Anks1	NM_181413	T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr17	21785719	21785905	-0.316	strongHypo	3110052M02Rik	NM_001166497	T:Other;
chr17	63781184	63781285	-0.315	strongHypo	Fbxl17	NM_015794	T:ExtGene;T:Gene;T:Intron;
chr17	46318744	46318801	-0.312	strongHypo	Polh	NM_030715	T:ExtGene;T:Gene;T:Intron;T:SINE;
chr17	83925849	83925941	-0.31	strongHypo	Cox7a2l	NM_001159529	T:Other;
chr17	53135586	53135679	-0.307	strongHypo	Kcnh8	NM_001031811	T:Other;
chr17	83922220	83922520	-0.305	strongHypo	Cox7a2l	NM_001159529	T:LTR;T:SINE;
chr17	50208021	50208237	-0.304	strongHypo	Rftn1	NM_181397	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:DNA;
chr17	34784344	34784417	-0.295	strongHypo	Atf6b	NM_017406	T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:CGI_wiTTSdn1k;T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr17	48499167	48499536	-0.294	strongHypo	Treml1	NM_027763	T:1stExon;T:1stIntron;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_woCGI;T:SimpleRepeat;
chr17	12355813	12355915	-0.289	strongHypo	Agpat4	NM_026644	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr17	29128258	29129209	-0.287	strongHypo	Stk38	NM_134115	T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;T:Rleft;T:SINE;
chr17	79087461	79087583	-0.287	strongHypo	Strn	NM_011500	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr17	12153832	12154086	-0.284	strongHypo	Park2	NM_016694	T:ExtGene;T:Gene;T:Intron;
chr17	5206728	5206941	-0.283	strongHypo	Arid1b	NM_001085355	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr17	53343606	53343701	-0.283	strongHypo	Efhb	NM_172497	T:Other;
chr17	17982311	17982426	-0.282	strongHypo	Has1	NM_008215	T:CGI_shore;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr17	75265599	75265725	-0.278	strongHypo	Ttc27	NM_152817	T:Other;
chr17	11912515	11912704	-0.275	strongHypo	Park2	NM_016694	T:ExtGene;T:Gene;T:Intron;
chr17	45660117	45660252	-0.271	strongHypo	Tcte1	NM_013688	T:ExtGene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr17	29567348	29567653	-0.27	strongHypo	Fgd2	NM_001159538	T:SINE;
chr17	80293546	80293845	-0.27	strongHypo	Atl2	NM_019717	T:CGI_shore;T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:LTR;T:SimpleRepeat;
chr17	76017931	76018449	-0.269	strongHypo	Fam98a	NM_133747	T:SINE;
chr17	46073606	46073832	-0.268	strongHypo	Vegfa	NM_001110266	T:Other;
chr17	6017397	6017544	-0.267	strongHypo	Synj2	NM_001113352	T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr17	28222622	28222723	-0.267	strongHypo	Tcp11	NM_001085555	T:Other;
chr17	88276827	88276976	-0.263	strongHypo	Kcnk12	NM_199251	T:Other;
chr17	28441144	28441479	-0.262	strongHypo	Ppard	NM_011145	T:Other;
chr17	7464759	7465058	-0.26	strongHypo	Rps6ka2	NM_011299	T:ExtGene;T:Gene;T:Intron;
chr17	32259011	32259297	-0.26	strongHypo	Notch3	NM_008716	T:Exon;T:ExtGene;T:Gene;
chr17	15345221	15345295	-0.259	strongHypo	Gm5091	NR_046164	T:Other;
chr17	47989270	47989357	-0.259	strongHypo	Foxp4	NM_001110824	T:Other;
chr17	46164420	46164664	-0.258	strongHypo	Vegfa	NM_001025250	T:ExtGene;T:Gene;T:Intron;
chr17	49430623	49430793	-0.256	strongHypo	Gm17830	NR_033486	T:Other;
chr17	9249731	9249942	-0.251	strongHypo	1700010I14Rik	NM_025851	T:Other;
chr17	47460010	47460063	-0.251	strongHypo	Trerf1	NM_172622	T:ExtGene;T:Gene;T:Intron;
chr17	71341360	71341422	-0.251	strongHypo	Myl12b	NM_023402	T:CGI_shore;
chr17	32644005	32644096	-0.249	strongHypo	Cyp4f17	NM_001101445	T:Exon;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr17	43106005	43106088	-0.248	strongHypo	Tnfrsf21	NM_178589	T:LTR;
chr17	86993518	86993698	-0.248	strongHypo	Prkce	NM_011104	T:ExtGene;T:Gene;T:Intron;
chr17	28648297	28648585	-0.245	strongHypo	4930511I11Rik	NM_026290	T:LowComplexity;
chr17	86907033	86907126	-0.245	strongHypo	Prkce	NM_011104	T:ExtGene;T:Gene;T:Intron;
chr17	84364126	84364213	-0.243	strongHypo	4933433H22Rik	NR_045458	T:Other;
chr17	34446877	34446933	-0.242	strongHypo	H2-Eb1	NM_010382	T:CGI_shore;T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr17	5001866	5002102	-0.241	strongHypo	Arid1b	NM_001085355	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr17	26144242	26144326	-0.241	strongHypo	Rab11fip3	NM_153140	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr17	27963770	27963846	-0.24	strongHypo	D17Wsu92e	NM_001033279	T:SINE;
chr17	34355597	34355855	-0.24	strongHypo	Tap2	NM_011530	T:Other;
chr17	46008730	46008870	-0.24	strongHypo	1600014C23Rik	NM_028164	T:LINE;
chr17	15881853	15881938	-0.238	strongHypo	Chd1	NM_007690	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr17	49703055	49703196	-0.237	strongHypo	Daam2	NM_001008231	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr17	47609346	47609530	-0.236	strongHypo	AI661453	NM_145489	T:Other;
chr17	36353303	36353369	-0.234	strongHypo	H2-T3	NM_008208	T:Other;
chr17	27657625	27657709	-0.232	strongHypo	Grm4	NM_001013385	T:CGI;T:CGI_shore;T:CGI_woGeneExt2k;
chr17	86906165	86906377	-0.231	strongHypo	Prkce	NM_011104	T:ExtGene;T:Gene;T:Intron;T:SINE;
chr17	48439762	48439870	-0.229	strongHypo	Treml2	NM_001033405	T:1stExon;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr17	78977126	78977253	-0.229	strongHypo	Vit	NM_001197028	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr17	84822437	84822505	-0.228	strongHypo	Thada	NM_183021	T:Exon;T:ExtGene;T:Gene;
chr17	84388434	84388596	-0.225	strongHypo	4933433H22Rik	NR_045458	T:LINE;
chr17	87656960	87657094	-0.224	strongHypo	Mcfd2	NM_139295	T:ExtGene;T:Gene;T:Intron;
chr17	6016100	6016325	-0.223	strongHypo	Synj2	NM_001113352	T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr17	24491877	24492555	-0.223	strongHypo	Abca3	NM_001039581	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:LINE;T:LTR;T:SimpleRepeat;T:SINE;
chr17	3293721	3293900	-0.221	strongHypo	Tiam2	NM_001122998	T:SINE;
chr17	52600653	52600828	-0.221	strongHypo	Kcnh8	NM_001031811	T:Other;
chr17	32332545	32332677	-0.22	strongHypo	Brd4	NM_020508	T:ExtGene;T:TTSdn1k;T:TTSdn1k_woCGI;
chr17	57239302	57239392	-0.22	strongHypo	Gm11110	NR_033508	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_wiCGI;T:Rleft;
chr17	10582965	10583955	-0.219	strongHypo	Pacrg	NM_027032	T:Other;
chr17	31672832	31673030	-0.218	strongHypo	Ndufv3	NM_001083891	T:LTR;
chr17	35686631	35686771	-0.215	strongHypo	Cdsn	NM_001008424	T:Other;
chr17	47663488	47663662	-0.215	strongHypo	Ccnd3	NM_001081635	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:SINE;
chr17	49148559	49148623	-0.215	strongHypo	Lrfn2	NM_027452	T:1stIntron;T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:SINE;
chr17	50157056	50157122	-0.214	strongHypo	Rftn1	NM_181397	T:ExtGene;T:Gene;T:Intron;T:LINE;
chr17	63842774	63843022	-0.214	strongHypo	Fbxl17	NM_015794	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr17	11858069	11858136	-0.213	strongHypo	Park2	NM_016694	T:ExtGene;T:Gene;T:Intron;
chr17	28601011	28601337	-0.211	strongHypo	Fkbp5	NM_010220	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:LINE;
chr17	32248637	32248846	-0.211	strongHypo	Notch3	NM_008716	T:CGI_shore;T:LowComplexity;T:SINE;
chr17	86618035	86618107	-0.211	strongHypo	Prkce	NM_011104	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr17	36345088	36345360	-0.21	strongHypo	H2-T3	NM_008208	T:CGI_shore;T:LTR;
chr17	27683832	27684111	-0.209	strongHypo	Hmga1	NM_001025427	T:SINE;
chr17	83766581	83766965	-0.208	strongHypo	Eml4	NM_001114361	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr17	25442530	25442725	-0.207	strongHypo	Prss28	NM_053259	T:Other;
chr17	4999960	5000312	-0.206	strongHypo	Arid1b	NM_001085355	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr17	89461883	89462109	-0.206	strongHypo	Fshr	NM_013523	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr17	10327619	10327784	-0.205	strongHypo	Qk	NM_001159517	T:Other;
chr17	68444624	68444686	-0.205	strongHypo	Arhgap28	NM_172964	T:LINE;
chr17	86692695	86692753	-0.205	strongHypo	Prkce	NM_011104	T:ExtGene;T:Gene;T:Intron;
chr17	5130619	5130691	-0.203	strongHypo	Arid1b	NM_001085355	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr17	59519262	59519437	-0.203	strongHypo	Nudt12	NM_026497	T:Other;
chr17	42717628	42718153	-0.198	strongHypo	Opn5	NM_181753	T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr17	56174482	56174800	-0.198	strongHypo	Sh3gl1	NM_001252471	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr17	91353498	91353825	-0.197	strongHypo	Nrxn1	NM_020252	T:ExtGene;T:Gene;T:Intron;
chr17	44474600	44475715	-0.196	strongHypo	Clic5	NM_172621	T:LINE;
chr17	5058247	5058727	-0.195	strongHypo	Arid1b	NM_001085355	T:ExtGene;T:Gene;T:Intron;
chr17	15205123	15205246	-0.195	strongHypo	2210404J11Rik	NM_001034891	T:Other;
chr17	49956332	49956382	-0.195	strongHypo	Kif6	NM_177052	T:ExtGene;T:Gene;T:Intron;
chr17	45839462	45839759	-0.194	strongHypo	Mrpl14	NM_026732	T:Other;
chr17	87574211	87574759	-0.194	strongHypo	C330024C12Rik	NR_046016	T:SINE;
chr17	71369083	71369387	-0.19	strongHypo	Myom1	NM_001083934	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;T:DNA;
chr17	7749941	7750178	-0.189	strongHypo	Gm9992	NM_001142539	T:Other;
chr17	50300608	50301051	-0.189	strongHypo	Rftn1	NM_181397	T:ExtGene;T:Gene;T:Intron;
chr17	51930034	51930116	-0.189	strongHypo	Satb1	NM_001163630	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr17	81201545	81201702	-0.189	strongHypo	Map4k3	NM_001081357	T:Other;
chr17	71965036	71965089	-0.188	strongHypo	Wdr43	NM_175639	T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;T:SINE;
chr17	5287842	5287983	-0.187	strongHypo	Arid1b	NM_001085355	T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr17	83976414	83976681	-0.187	strongHypo	Kcng3	NM_153512	T:Other;
